city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-20,31.3,26.8,28.4,37.6,32.6,34.6,7.1,14.2,32.4,94,75,87,986.5,12.63,2.83
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-21,33.2,26.7,29.3,41.1,32.9,36.4,10.0,8.4,26.6,96,69,86,987.1,18.06,3.93
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-22,32.8,26.6,28.6,40.8,33.0,35.4,18.0,16.3,32.4,96,66,85,987.6,15.41,3.39
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-23,30.1,25.6,28.2,33.6,30.1,32.1,12.3,27.1,60.1,91,77,83,985.9,10.88,3.02
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-24,30.6,26.3,28.2,33.9,29.6,31.8,7.4,27.7,58.3,91,70,83,983.4,17.52,4.11
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-25,31.2,26.1,28.2,35.9,30.0,32.7,4.2,21.3,45.4,94,71,83,982.8,15.58,3.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-26,30.7,26.4,28.4,36.0,30.5,33.4,4.8,19.1,42.5,92,74,84,984.7,11.03,2.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-27,30.0,25.7,27.4,34.2,30.8,32.5,3.4,19.8,35.3,98,74,88,987.9,4.81,1.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-28,28.6,25.0,26.5,35.7,30.8,32.5,6.7,7.5,26.6,97,82,92,989.1,6.55,1.44
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-29,31.4,25.3,27.9,38.9,30.9,34.1,5.5,12.0,27.0,97,73,86,989.4,15.44,3.33
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-30,31.1,25.5,28.1,36.4,30.1,33.7,25.4,17.1,37.8,97,73,88,989.2,13.86,3.05
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-08-31,33.0,25.8,28.7,38.4,31.3,34.2,9.3,16.5,41.4,95,69,84,989.5,15.67,3.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-01,30.0,26.1,27.6,36.3,31.5,33.5,6.3,11.7,27.0,94,77,88,992.1,10.55,2.36
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-02,31.3,25.3,27.9,38.3,31.0,34.4,22.9,8.3,24.5,98,75,89,991.5,11.37,2.5
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-03,29.6,26.2,27.7,36.2,32.3,34.2,9.6,9.6,25.9,95,84,91,989.3,7.67,1.75
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-04,29.3,26.2,27.3,35.5,31.6,33.4,13.2,10.4,24.1,95,81,90,990.0,9.54,2.09
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-05,28.5,25.2,26.5,35.4,31.2,32.6,11.5,9.4,18.7,98,87,93,992.1,5.63,1.3
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-06,30.0,25.0,26.8,37.0,30.6,32.9,15.1,10.5,23.4,99,77,91,990.8,11.68,2.44
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-07,28.9,24.8,26.5,34.7,29.7,32.0,19.0,11.6,27.0,97,80,90,988.5,8.47,1.88
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-08,32.4,25.0,28.3,37.1,29.3,33.0,0.6,19.1,38.5,94,63,81,988.6,18.86,4.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-09,32.2,26.0,29.0,37.7,29.5,33.8,0.2,15.9,34.2,86,63,76,991.3,21.63,4.97
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-10,32.5,24.7,28.8,38.6,28.5,34.4,1.0,11.5,25.9,93,67,79,992.7,18.9,4.2
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-11,32.6,25.5,28.6,38.7,31.1,34.5,0.8,12.6,27.0,94,67,82,994.9,18.93,4.11
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-12,33.5,25.9,29.5,39.4,30.7,35.2,0.4,12.1,28.8,92,61,78,994.7,19.8,4.58
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-13,32.8,26.2,28.8,39.0,31.8,35.0,4.1,9.2,27.7,91,64,81,994.3,17.86,3.93
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-14,30.0,25.4,27.4,37.5,31.3,33.4,9.5,6.5,23.8,95,72,86,994.1,15.43,3.23
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-15,31.0,25.1,27.5,38.3,30.5,33.4,3.8,10.1,24.1,94,71,86,993.6,15.83,3.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-16,31.4,24.5,27.4,38.0,29.6,33.2,1.8,9.8,17.6,97,71,85,993.7,10.97,2.46
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-17,32.9,23.7,28.5,39.4,28.5,34.6,0.4,10.7,27.7,98,64,83,993.8,17.04,3.74
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-18,32.7,25.9,29.1,37.8,31.0,34.5,0.2,17.4,38.2,96,61,78,990.7,19.86,4.58
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-19,33.9,25.9,29.4,39.1,29.3,33.8,0.0,16.3,37.8,83,56,71,990.4,21.16,5.22
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-20,34.6,25.2,29.1,39.7,28.4,33.6,0.0,12.7,25.9,87,51,72,992.1,21.33,5.12
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-21,34.7,25.1,29.0,40.4,30.4,34.6,0.0,9.7,21.6,94,52,77,992.9,21.94,4.92
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-22,34.3,23.6,28.7,39.6,28.1,34.0,0.0,10.2,19.4,94,50,75,992.1,22.22,4.9
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-23,32.7,23.9,28.7,38.7,29.0,34.1,0.0,5.5,13.7,94,52,73,991.1,21.74,4.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-24,33.9,23.8,28.4,38.6,28.1,33.5,0.0,7.9,17.6,96,50,75,990.2,21.37,4.69
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-25,33.4,23.2,28.3,38.4,27.6,33.6,0.1,9.8,25.9,96,56,77,990.3,20.2,4.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-26,34.7,24.9,29.2,39.6,29.1,33.8,0.0,14.8,28.8,97,48,72,992.6,21.82,5.19
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-27,34.4,24.3,28.9,38.0,26.9,32.0,0.0,16.1,31.0,83,47,65,993.6,22.07,5.67
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-28,33.7,25.3,29.2,37.1,28.1,32.1,0.0,19.0,35.3,76,49,65,994.0,21.6,5.71
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-29,34.5,23.3,28.3,36.9,25.4,30.7,0.0,21.2,38.9,79,43,64,994.0,21.65,5.71
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-09-30,33.1,23.7,27.9,35.0,25.8,30.2,0.0,19.5,36.7,78,44,63,993.4,21.65,5.6
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-01,33.3,22.0,26.9,34.5,23.2,28.4,0.0,19.9,37.1,77,38,60,993.6,21.59,5.63
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-02,31.2,18.8,24.4,30.5,18.6,24.4,0.0,18.0,33.8,77,32,55,995.0,22.35,5.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-03,32.3,17.3,24.0,32.7,17.1,24.9,0.0,10.2,23.0,80,30,61,994.2,22.22,5.01
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-04,31.2,17.4,24.9,34.7,18.2,26.9,0.0,8.2,14.4,92,35,62,993.4,21.79,4.37
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-05,33.0,19.6,26.7,37.6,21.2,29.7,0.0,8.4,15.1,89,43,65,993.1,21.4,4.67
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-06,33.9,22.4,27.4,38.1,24.8,31.3,0.0,7.6,16.2,88,48,71,993.7,18.87,4.24
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-07,33.8,21.2,26.9,36.1,23.2,29.6,0.0,8.7,20.2,89,33,64,993.2,20.87,4.76
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-08,33.8,19.2,25.9,35.5,20.3,27.6,0.0,9.3,22.3,86,33,62,992.9,21.07,4.94
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-09,33.6,19.9,26.3,36.8,21.2,28.5,0.0,9.9,19.4,85,38,64,993.5,20.71,4.88
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-10,34.4,20.6,26.0,36.0,22.0,27.8,0.0,13.7,27.4,86,35,64,993.5,20.62,5.06
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-11,34.5,18.4,25.5,34.6,19.2,26.4,0.0,16.6,31.7,83,28,60,993.1,20.79,5.27
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-12,34.5,18.8,25.2,34.9,19.4,26.2,0.0,13.6,27.7,78,29,60,992.1,20.76,5.1
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-13,34.0,17.3,25.1,36.0,17.2,26.6,0.0,9.8,20.5,80,34,61,991.5,20.49,4.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-14,33.6,17.6,25.6,35.6,18.4,27.2,0.0,9.8,18.0,86,31,59,993.3,20.34,4.54
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-15,33.2,17.7,25.4,35.2,19.1,27.1,0.0,9.7,18.7,90,32,60,997.2,20.25,4.5
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-16,33.8,19.7,26.1,35.0,20.9,27.9,0.0,12.8,22.0,80,32,59,999.0,19.8,4.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-17,32.6,18.8,24.9,33.9,19.1,25.3,0.0,13.9,28.1,82,26,56,998.9,20.1,5.14
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-18,32.3,17.8,24.4,32.0,17.7,24.7,0.0,12.7,26.3,74,29,55,999.0,19.89,4.91
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-19,31.9,17.2,23.7,31.8,17.1,23.8,0.0,13.0,27.4,79,29,57,999.2,19.71,4.81
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-20,32.1,16.9,23.6,32.5,16.8,24.0,0.0,12.7,27.4,79,30,59,997.5,19.71,4.75
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-21,32.2,16.6,24.5,34.2,17.0,25.9,0.0,8.6,19.1,90,36,61,998.4,19.27,4.14
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-22,31.8,17.1,24.7,34.1,17.6,26.3,0.0,9.1,17.3,90,34,62,999.2,19.15,4.01
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-23,32.3,17.2,24.7,34.0,17.9,26.2,0.0,8.1,19.1,89,35,62,998.7,18.99,4.09
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-24,32.8,18.6,24.5,34.5,19.8,26.2,0.0,9.7,20.2,83,35,64,998.4,18.81,4.12
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-25,31.6,16.8,23.4,32.1,17.2,24.1,0.0,11.5,24.5,90,32,64,997.2,18.94,4.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-26,31.2,16.4,23.7,31.0,16.9,24.4,0.0,12.6,27.0,87,33,60,997.6,18.75,4.29
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-27,31.6,16.2,23.7,33.9,16.6,25.4,0.0,8.5,14.0,90,37,65,998.7,18.35,3.76
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-28,30.9,17.1,23.7,32.9,17.2,25.2,0.0,8.4,20.5,87,39,66,997.4,17.77,3.86
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-29,31.8,17.7,23.9,34.1,18.8,25.5,0.0,10.2,26.3,91,40,66,996.7,17.63,3.83
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-30,30.7,17.2,23.2,32.1,17.8,24.5,0.0,8.8,20.5,86,38,65,997.5,17.58,3.73
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-10-31,31.2,18.1,23.3,31.6,19.0,24.1,0.0,12.1,24.5,81,34,63,997.5,18.11,4.16
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-01,30.4,16.4,21.9,28.9,15.8,21.5,0.0,13.8,28.8,83,28,59,997.5,18.39,4.4
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-02,30.2,13.8,21.0,29.2,12.9,20.4,0.0,11.6,24.8,80,26,58,998.6,18.3,4.27
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-03,30.0,14.2,21.1,30.6,13.1,20.9,0.0,9.4,17.6,79,27,58,998.3,18.21,3.82
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-04,29.3,13.3,20.4,28.0,12.3,19.8,0.0,11.4,23.4,86,27,61,998.3,18.08,4.04
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-05,30.5,14.7,21.3,29.6,14.1,20.9,0.0,13.7,25.9,84,30,62,998.0,17.73,4.18
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-06,30.4,15.4,22.0,30.6,15.2,22.7,0.0,8.8,16.6,83,33,61,1001.4,17.55,3.47
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-07,29.4,16.8,21.7,30.1,17.3,22.3,0.0,10.0,17.3,77,32,61,1002.2,17.61,3.62
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-08,28.9,15.7,21.2,28.7,15.4,21.0,0.0,11.1,21.6,83,29,59,999.8,17.21,3.76
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-09,28.8,16.0,21.9,29.2,15.1,22.1,0.0,9.4,18.0,75,34,58,1000.9,16.52,3.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-10,26.2,16.6,20.3,26.3,15.9,20.8,0.7,11.8,23.4,93,47,71,1003.3,12.64,2.77
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-11,25.2,15.7,19.3,27.2,16.7,20.6,2.0,6.5,26.6,97,58,81,1005.0,13.3,2.37
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-12,26.4,13.9,19.4,26.3,14.3,20.0,0.0,11.0,25.2,98,49,76,1004.6,16.16,3.08
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-13,26.5,14.0,19.5,26.1,13.7,19.7,0.0,12.0,25.9,92,43,73,1005.0,16.72,3.33
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-14,26.7,13.5,19.3,26.1,13.2,19.5,0.0,11.4,24.5,95,40,72,1004.7,16.66,3.34
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-15,26.3,14.3,19.1,25.6,13.7,18.6,0.0,13.2,26.6,91,40,68,1003.6,16.48,3.5
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-16,26.5,12.5,18.6,26.6,11.6,18.4,0.0,9.7,17.3,92,36,68,1004.3,16.33,3.09
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-17,26.9,11.4,18.5,26.6,10.1,18.1,0.0,9.5,16.2,92,35,66,1005.4,16.56,3.22
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-18,26.7,13.7,19.0,24.8,12.5,18.2,0.0,13.7,26.3,81,35,61,1005.2,16.06,3.51
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-19,26.0,13.0,18.3,22.4,11.9,16.7,0.0,18.9,36.0,87,29,60,1003.0,16.47,3.77
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-20,26.0,11.8,18.0,23.2,10.4,16.3,0.0,17.3,34.2,86,31,60,1002.2,16.39,3.76
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-21,26.0,11.6,17.7,24.1,10.1,16.1,0.0,13.5,27.7,82,30,60,1001.8,16.29,3.63
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-22,26.9,10.9,17.2,25.2,9.4,16.1,0.0,10.8,23.8,87,33,67,1003.6,16.05,3.32
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-23,27.0,10.0,17.2,25.4,8.3,16.2,0.0,10.5,23.4,91,33,67,1004.6,16.06,3.33
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-24,26.3,11.2,17.6,25.3,10.0,16.7,0.0,11.9,24.5,88,34,66,1004.5,15.85,3.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-25,25.6,11.0,17.3,24.4,9.7,16.3,0.0,10.9,22.3,87,35,67,1003.5,14.65,3.04
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-26,25.9,11.3,17.7,24.4,10.2,17.1,0.0,12.6,26.3,90,40,71,1003.6,14.22,2.93
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-27,25.3,14.5,18.9,24.2,13.9,18.5,0.0,14.1,27.0,87,44,69,1002.4,13.41,2.91
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-28,27.0,12.5,18.5,23.9,11.0,16.9,0.0,18.1,35.6,86,31,63,999.7,15.55,3.67
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-29,26.8,12.2,17.9,24.6,10.9,16.4,0.0,16.7,32.8,84,30,62,999.6,15.56,3.52
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-11-30,27.6,10.0,17.2,25.4,8.2,15.9,0.0,11.9,25.6,90,30,65,999.0,15.31,3.27
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-01,24.5,12.5,17.0,20.8,10.3,14.6,0.0,15.6,30.6,75,26,54,1000.2,15.81,3.68
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-02,23.9,9.6,15.6,21.1,7.1,13.4,0.0,14.0,30.6,82,32,61,1003.0,15.53,3.25
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-03,24.6,8.7,15.3,22.6,6.9,13.5,0.0,10.7,20.5,87,32,61,1005.0,15.4,3.1
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-04,24.9,8.1,14.9,22.6,5.6,12.8,0.0,12.2,23.8,87,33,62,1005.5,15.28,3.12
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-05,25.5,8.4,15.9,23.0,6.0,14.0,0.0,13.7,27.7,78,32,60,1004.3,15.15,3.26
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-06,24.2,9.9,16.8,23.9,8.3,16.0,0.0,9.4,17.6,87,43,64,1005.0,14.94,2.7
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-07,24.8,8.5,16.7,25.2,6.9,16.2,0.0,9.3,14.8,98,42,72,1005.7,14.72,2.71
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-08,24.8,9.4,17.2,24.5,7.6,16.9,0.0,9.2,16.6,89,43,68,1005.0,14.56,2.57
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-09,25.7,9.6,18.3,26.6,8.1,18.3,0.0,8.3,15.5,92,48,67,1005.3,14.5,2.66
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-10,26.5,10.4,17.6,26.1,9.3,17.0,0.0,9.4,18.4,93,39,69,1006.5,14.55,2.87
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-11,25.4,11.1,17.1,24.6,10.1,16.4,0.0,9.8,21.6,93,41,72,1006.6,14.64,2.87
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-12,25.3,10.2,16.6,25.3,8.9,16.1,0.0,9.5,17.6,95,44,74,1007.0,14.57,2.7
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-13,24.8,10.7,17.0,24.0,9.3,16.4,0.0,9.4,21.6,93,42,73,1005.8,14.41,2.76
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-14,24.7,10.6,17.9,25.0,9.3,17.8,0.0,9.1,17.3,93,47,70,1005.4,14.35,2.63
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-15,25.3,11.0,17.6,25.1,10.1,17.5,0.0,9.6,19.8,93,45,73,1005.3,14.37,2.71
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-16,24.5,11.0,17.0,24.4,10.0,16.7,0.0,9.7,23.4,95,47,76,1003.3,14.34,2.64
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-17,25.0,11.8,17.8,25.9,11.0,18.1,0.0,6.8,13.3,92,48,74,1002.4,14.28,2.47
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-18,24.5,10.9,17.7,25.4,9.7,18.1,0.0,7.1,13.0,91,52,74,1001.2,14.24,2.54
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-19,24.5,13.0,18.0,25.6,12.9,18.6,0.0,5.2,12.6,92,50,73,1000.5,13.89,2.36
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-20,24.4,11.9,17.0,24.5,11.0,16.8,0.0,9.0,22.7,94,49,76,1000.2,14.32,2.59
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-21,24.0,11.9,17.5,24.7,11.2,17.5,1.2,8.3,22.3,92,50,75,999.2,13.22,2.42
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-22,21.0,15.1,17.0,21.3,15.2,17.3,2.7,11.0,25.6,96,69,86,999.3,8.1,1.47
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-23,21.3,12.6,16.4,22.1,12.7,16.9,0.4,8.0,16.2,100,66,87,999.1,8.93,1.53
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-24,19.5,14.1,16.5,18.9,14.1,16.4,12.8,16.2,31.0,96,69,87,996.5,9.19,1.61
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-25,18.8,13.1,15.6,19.8,13.1,16.0,11.1,11.2,20.5,100,76,91,996.1,6.73,1.12
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-26,17.6,10.5,13.7,14.9,9.4,12.1,0.0,20.6,37.1,100,63,83,998.6,10.06,1.79
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-27,18.2,8.9,12.7,15.8,6.9,10.7,0.0,15.7,33.1,93,54,78,998.0,14.61,2.31
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-28,20.3,7.1,12.5,17.8,5.1,10.9,0.0,14.1,28.8,94,46,78,1002.3,14.72,2.38
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-29,20.4,7.6,13.8,17.7,5.8,12.3,0.0,12.8,26.6,95,42,71,1002.8,14.04,2.33
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-30,20.3,6.8,12.9,19.2,5.0,11.7,0.0,8.8,18.4,96,47,77,1002.1,13.98,2.3
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1991-12-31,19.2,5.4,11.4,16.9,3.0,9.5,0.0,10.8,22.3,94,43,76,1004.1,15.08,2.41
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-01,18.1,6.3,11.0,15.6,4.0,8.9,0.0,13.2,28.4,93,47,75,1006.4,15.02,2.33
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-02,18.9,5.9,10.8,16.4,3.4,8.6,0.0,10.4,22.3,91,40,73,1007.8,15.18,2.42
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-03,18.0,5.7,11.6,15.9,3.1,9.3,0.0,10.7,23.8,87,40,68,1008.2,15.34,2.63
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-04,19.5,6.0,11.6,16.8,3.3,9.4,0.0,12.2,27.0,90,42,73,1007.5,15.08,2.49
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-05,21.3,6.8,13.0,18.5,4.4,10.7,0.0,16.3,31.3,92,42,70,1002.7,15.32,2.81
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-06,21.9,9.3,14.1,19.8,7.0,12.3,0.0,14.6,30.2,96,45,71,999.9,15.15,2.77
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-07,23.0,7.6,14.0,23.0,5.8,13.4,0.0,9.2,16.6,96,50,80,1001.9,15.16,2.51
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-08,24.1,10.0,16.0,23.3,9.1,15.7,0.0,9.0,18.4,96,42,75,1001.8,14.87,2.64
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-09,23.3,11.4,16.2,22.3,10.0,15.3,0.0,8.5,19.4,90,39,70,1003.8,15.17,2.79
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1992-01-10,23.9,10.1,16.0,23.1,8.6,14.9,0.0,14.3,25.6,92,48,73,1003.6,15.1,2.9
