city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,tmax_normal,tmax_departure,qualifying_day,heatwave,hw_event_id,hw_event_start,hw_event_end,hw_event_length
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-16,39.7,25.9,32.1,40.5,29.5,34.4,0.0,18.3,37.4,76,26,52,1001.2,26.34,7.74,40.23985431841832,-0.539854318418314,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-17,39.3,26.4,32.2,40.4,29.8,34.4,0.0,21.2,43.2,76,28,52,999.8,26.31,8.05,40.22924037460978,-0.9292403746097833,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-18,38.7,26.5,32.4,39.6,29.4,34.1,0.0,23.1,46.1,74,28,49,997.2,27.24,8.56,40.23485952133195,-1.5348595213319456,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-19,38.1,27.2,32.3,40.1,29.3,34.3,0.0,22.2,44.6,74,33,51,997.7,26.99,8.43,40.240998959417276,-2.1409989594172742,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-20,38.9,27.0,32.4,41.3,29.2,35.1,0.0,17.6,37.8,77,33,54,998.8,26.68,7.96,40.255254942767955,-1.3552549427679565,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-21,39.2,27.1,32.7,41.0,30.5,35.2,0.0,21.1,41.8,76,30,52,998.2,26.23,8.06,40.26077003121748,-1.06077003121748,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-22,39.3,27.5,32.6,42.0,30.9,36.1,0.0,17.1,36.0,75,33,56,997.4,26.39,7.65,40.24193548387097,-0.9419354838709708,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-23,40.1,27.6,32.8,42.1,31.5,36.6,0.0,16.3,34.9,75,30,56,998.0,26.04,7.25,40.216545265348586,-0.11654526534858434,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-24,40.0,25.8,32.4,41.6,30.3,35.6,0.0,14.0,31.0,84,26,54,998.5,27.29,7.43,40.177731529656604,-0.17773152965660444,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-25,40.3,25.2,32.3,41.6,29.2,35.1,0.0,12.8,28.4,84,21,52,998.1,27.62,7.41,40.13371488033298,0.1662851196670161,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-26,39.9,25.4,32.9,42.6,28.4,35.6,0.0,17.6,34.6,72,27,48,999.3,26.92,7.78,40.09750260145682,-0.19750260145681864,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-27,40.0,28.5,34.1,41.7,31.5,36.4,0.0,16.8,36.7,69,27,46,999.6,26.82,8.65,40.043392299687824,-0.043392299687823765,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-28,40.7,27.7,33.7,42.5,30.7,36.3,0.0,20.3,36.7,78,27,50,997.7,26.54,8.42,39.979084287200834,0.7209157127991688,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-29,40.4,27.0,33.0,42.2,31.4,36.4,0.0,15.8,34.6,81,27,54,996.9,27.0,7.7,39.90749219562956,0.4925078043704403,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-30,40.1,26.8,32.9,41.7,31.0,36.2,0.0,16.4,35.6,77,28,53,998.4,26.6,7.52,39.82008324661811,0.27991675338189026,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-05-31,39.9,27.5,32.7,42.3,31.4,36.6,0.0,16.8,33.1,77,32,58,997.7,26.08,7.47,39.71383975026015,0.18616024973984935,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-01,38.3,28.1,32.5,41.7,31.8,36.6,0.0,17.3,37.1,73,39,59,997.1,25.85,7.26,39.59906347554631,-1.299063475546312,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-02,37.3,28.2,32.4,39.4,31.8,35.8,0.0,17.9,36.7,70,38,57,997.0,23.0,6.98,39.489490114464104,-2.189490114464107,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-03,38.0,28.8,32.8,42.0,32.0,36.5,0.0,14.4,30.2,72,34,54,998.1,26.11,7.17,39.39313215400624,-1.3931321540062385,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-04,38.8,29.0,33.0,42.1,33.3,37.0,0.0,17.4,35.6,75,32,56,999.3,25.69,7.29,39.28647242455776,-0.4864724245577605,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-05,36.1,29.5,32.8,40.4,34.0,36.7,0.2,21.7,44.6,72,47,60,997.8,23.19,7.1,39.17679500520291,-3.0767950052029107,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-06,35.0,28.5,31.6,38.7,33.2,35.6,0.6,23.1,46.8,82,51,68,994.8,20.86,6.22,39.059417273673255,-4.0594172736732546,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-07,36.0,28.0,31.1,41.5,32.6,35.7,1.3,21.3,42.1,82,51,70,994.0,20.19,5.76,38.92403746097814,-2.924037460978141,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-08,36.8,27.2,31.3,41.3,32.3,36.2,0.4,13.4,30.6,89,43,69,993.3,20.88,5.55,38.7595213319459,-1.9595213319459006,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-09,35.0,26.6,30.1,37.8,31.7,34.3,5.1,24.0,49.7,91,51,74,993.1,15.97,4.76,38.60853277835589,-3.6085327783558867,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-10,33.3,27.1,29.7,37.0,30.8,33.8,1.6,20.5,39.6,86,59,75,994.7,11.47,3.87,38.46472424557753,-5.164724245577531,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-11,35.3,27.3,30.6,40.1,32.4,35.6,5.8,17.7,38.9,89,52,75,994.9,18.25,5.03,38.3098855359001,-3.0098855359001035,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-12,34.9,27.6,30.7,37.9,32.4,35.1,2.1,18.7,38.9,88,48,70,994.5,15.36,4.64,38.14984391259105,-3.2498439125910537,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-13,31.5,27.1,29.3,34.9,30.6,32.7,1.6,21.4,47.5,86,63,72,993.2,9.7,3.65,37.991883454734655,-6.491883454734655,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-14,31.6,26.0,27.7,37.0,30.0,32.3,78.0,21.0,44.6,95,74,87,990.6,6.17,1.97,37.83714880332987,-6.237148803329866,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-15,33.9,26.3,29.9,36.7,31.2,34.1,1.0,24.4,46.8,92,53,74,991.0,19.48,5.31,37.680541103017696,-3.780541103017697,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-16,34.1,27.9,30.6,36.9,32.1,34.1,0.0,22.0,43.9,82,50,68,991.7,18.36,5.5,37.52247658688866,-3.4224765868886564,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-17,34.5,27.7,30.9,37.7,32.0,34.2,0.2,21.5,41.0,83,49,66,991.9,17.76,5.67,37.350676378772114,-2.850676378772114,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-18,34.8,27.6,31.1,38.6,31.6,34.3,0.1,23.2,43.9,81,48,65,992.3,16.31,5.53,37.16514047866806,-2.36514047866806,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-19,34.4,27.8,30.8,37.2,31.9,34.3,0.0,21.9,43.2,80,48,66,994.0,15.71,5.22,36.975234131113424,-2.575234131113426,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-20,34.6,28.3,31.1,38.8,32.7,34.9,0.0,20.1,39.2,80,51,66,996.1,14.13,4.84,36.775650364203955,-2.1756503642039533,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-21,35.1,27.6,31.2,39.5,32.1,35.2,0.0,17.9,37.1,82,48,65,996.9,18.16,5.35,36.58095733610822,-1.4809573361082187,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-22,34.8,27.6,31.3,38.6,32.2,35.1,0.0,16.3,34.2,82,45,64,996.5,17.28,5.28,36.39989594172737,-1.5998959417273753,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-23,35.3,27.2,31.4,39.1,32.0,35.5,0.0,15.8,32.4,84,46,64,996.1,16.47,5.08,36.22018730489074,-0.9201873048907458,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-24,34.9,27.7,31.5,39.6,32.7,35.7,0.0,16.3,34.2,82,49,64,995.4,15.36,4.82,36.04318418314256,-1.1431841831425587,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-25,35.0,27.7,31.5,38.7,32.5,35.6,0.0,14.1,32.4,80,46,63,995.5,17.99,5.34,35.877939646201874,-0.8779396462018738,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-26,35.7,28.0,31.6,39.4,32.7,36.0,0.8,17.0,28.4,79,48,65,995.6,16.25,5.03,35.70332986472425,-0.003329864724250342,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-27,35.9,28.3,30.8,39.5,32.7,35.6,8.9,14.8,33.5,83,46,71,995.0,13.14,4.09,35.53829344432883,0.3617065556711694,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-28,33.7,27.6,30.3,37.7,32.4,34.6,2.1,18.4,36.4,86,55,73,993.8,14.72,4.47,35.36659729448491,-1.6665972944849088,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-29,35.0,27.1,30.0,40.0,32.3,35.0,3.9,17.4,32.0,89,57,77,992.7,15.95,4.36,35.207180020811656,-0.20718002081165565,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-06-30,33.0,26.9,29.4,39.0,32.7,35.1,3.8,13.3,25.9,90,64,80,993.1,16.67,4.03,35.04557752341311,-2.045577523413108,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-01,30.8,26.4,28.1,37.4,32.5,34.3,24.1,11.0,22.0,93,72,86,994.3,8.54,2.08,34.890634755463054,-4.0906347554630536,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-02,30.9,25.9,27.4,35.6,30.4,32.7,3.9,15.5,31.7,94,73,89,995.7,7.54,1.93,34.75754422476587,-3.857544224765874,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-03,32.7,26.5,28.6,37.6,31.3,33.8,5.7,17.6,36.4,91,64,83,995.7,15.38,3.72,34.595421436004166,-1.8954214360041632,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-04,32.5,26.7,29.5,37.3,31.5,33.9,0.0,19.7,39.6,90,57,75,995.3,16.8,4.49,34.43579604578564,-1.9357960457856365,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-05,33.3,26.8,29.9,37.3,31.3,33.8,0.2,20.4,39.2,87,57,72,994.6,16.03,4.69,34.27637877211239,-0.9763787721123904,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-06,33.0,26.9,29.8,37.1,31.0,33.4,0.2,21.4,41.8,86,55,72,994.4,13.47,4.37,34.12393340270551,-1.1239334027055108,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-07,32.6,27.4,29.9,36.1,31.1,33.3,1.2,24.3,46.1,83,59,70,994.5,15.21,4.81,33.97346514047867,-1.3734651404786717,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-08,31.5,27.2,29.2,35.7,31.4,33.2,2.8,20.8,43.2,81,63,74,994.2,13.57,3.9,33.812695109261185,-2.3126951092611847,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-09,32.4,27.0,29.2,36.7,31.4,33.4,0.5,15.8,33.8,83,60,73,995.3,11.28,3.48,33.68293444328825,-1.282934443288248,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-10,31.6,26.2,28.3,36.4,31.3,33.3,6.3,15.5,32.4,93,65,82,995.4,11.03,2.93,33.55598335067638,-1.9559833506763766,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-11,28.2,25.9,26.7,33.0,30.7,31.5,42.2,16.5,37.8,95,83,90,994.0,3.34,1.17,33.40905306971904,-5.209053069719044,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-12,29.5,25.7,27.5,33.7,30.1,32.0,10.9,18.7,41.8,94,75,85,993.4,6.73,2.09,33.25681581685744,-3.75681581685744,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-13,30.3,26.3,28.3,35.1,31.2,32.7,0.6,17.8,34.2,89,71,79,995.6,10.43,2.99,33.105098855359,-2.8050988553590024,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-14,32.3,26.1,29.2,36.6,31.0,33.7,0.3,16.8,33.8,90,64,77,997.9,16.67,4.36,32.97242455775234,-0.6724245577523433,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-15,32.6,26.3,29.5,37.2,31.1,33.8,0.2,15.7,32.0,88,60,74,997.2,17.73,4.67,32.82913631633715,-0.22913631633714715,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-16,33.6,26.1,29.6,37.4,30.6,33.6,0.9,17.2,34.2,86,56,73,995.5,17.13,4.73,32.69334027055151,0.9066597294484922,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-17,32.7,26.0,29.3,37.2,30.6,33.4,0.5,18.3,34.6,85,58,74,995.2,16.14,4.44,32.568678459937566,0.13132154006243724,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-18,32.2,26.4,29.4,36.7,30.9,33.6,0.1,14.8,31.3,86,58,73,995.8,14.82,4.17,32.47471383975026,-0.2747138397502553,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-19,32.8,25.9,29.6,37.3,30.4,33.9,0.1,15.0,31.7,87,55,72,995.3,17.03,4.6,32.38231009365244,0.41768990634755454,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-20,33.1,25.8,29.5,36.7,30.3,33.6,0.0,16.9,33.5,88,55,73,995.7,18.0,4.8,32.29250780437045,0.8074921956295498,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-21,33.4,26.7,29.8,36.9,31.6,34.1,0.1,16.6,33.5,87,55,73,996.7,19.16,5.04,32.208324661810614,1.191675338189384,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-22,32.6,26.9,29.3,36.2,31.6,33.7,1.2,14.9,29.9,84,57,75,995.6,18.0,4.62,32.11508844953174,0.4849115504682615,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-23,33.1,26.8,29.9,37.1,31.7,34.4,0.0,15.9,27.4,86,56,72,995.6,17.27,4.66,32.01571279916753,1.0842872008324704,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-24,33.6,27.4,30.1,37.7,32.2,34.7,0.0,16.8,29.9,85,54,72,995.2,18.4,4.92,31.923100936524452,1.676899063475549,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-25,33.5,27.8,29.9,38.2,32.8,34.7,0.7,16.9,28.4,82,56,72,993.5,16.69,4.5,31.843496357960458,1.6565036420395423,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-26,33.3,27.8,30.1,38.7,32.8,34.8,0.1,14.3,25.6,81,59,71,992.8,17.16,4.61,31.76701352757544,1.5329864724245574,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-27,32.0,26.4,28.5,37.3,31.9,34.1,17.2,13.2,24.1,95,61,81,992.9,9.75,2.55,31.693444328824143,0.30655567117585747,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-28,27.8,25.4,26.6,33.9,30.9,32.2,123.0,13.4,26.6,97,89,93,990.7,2.17,0.77,31.615608740894903,-3.815608740894902,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-29,32.2,25.4,28.2,38.2,31.0,34.2,3.3,11.0,23.4,98,64,85,989.9,14.0,3.14,31.553798126951094,0.6462018730489092,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-30,31.1,26.4,28.0,36.9,32.1,34.0,9.9,12.7,25.9,96,72,88,991.3,7.27,1.83,31.49542143600416,-0.3954214360041597,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-07-31,32.5,25.9,29.1,36.4,30.8,33.7,0.3,15.5,29.9,90,59,77,993.8,16.53,4.28,31.45671175858481,1.0432882414151905,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-01,29.9,26.8,28.3,35.1,32.0,33.3,1.2,16.0,31.0,90,73,81,995.2,9.43,2.64,31.426326742976066,-1.5263267429760674,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-02,28.5,25.8,26.8,34.0,30.9,32.1,15.4,11.5,27.4,94,81,90,995.1,7.5,1.8,31.402393340270553,-2.902393340270553,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-03,29.2,25.0,26.7,35.5,29.8,32.1,21.4,13.5,25.6,96,81,91,995.3,3.03,1.03,31.394693028095734,-2.1946930280957346,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-04,30.1,25.5,27.6,36.0,30.9,33.3,5.5,11.3,23.4,95,73,87,995.8,13.69,3.0,31.36659729448491,-1.2665972944849102,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-05,30.9,26.1,27.8,35.8,31.4,33.2,4.5,10.0,24.5,93,68,84,996.3,13.11,3.07,31.34432882414152,-0.44432882414152175,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-06,30.5,25.7,27.9,35.2,30.4,32.5,3.8,14.1,34.9,92,70,81,996.2,10.38,2.81,31.339021852237256,-0.8390218522372557,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-07,29.5,26.5,27.8,33.7,30.3,31.4,1.0,22.0,42.1,87,71,79,994.7,14.34,3.68,31.340062434963578,-1.8400624349635777,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-08,29.3,25.3,27.5,33.9,29.1,31.4,3.2,21.3,43.2,90,74,82,993.7,9.82,2.79,31.33465140478668,-2.034651404786679,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-09,29.7,25.9,27.7,34.5,30.3,32.2,4.7,18.6,41.0,90,74,83,992.9,11.08,2.86,31.328928199791882,-1.6289281997918827,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-10,29.3,26.1,27.5,35.3,30.5,32.5,5.2,14.5,34.2,94,75,86,991.6,12.15,2.83,31.31540062434964,-2.0154006243496383,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-11,29.6,26.1,27.2,34.9,30.8,32.8,24.4,14.1,30.6,95,78,90,989.1,5.63,1.49,31.30624349635796,-1.7062434963579598,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-12,26.8,25.6,26.1,32.1,29.3,31.2,162.1,21.5,34.9,98,95,97,988.5,1.57,0.54,31.318730489073882,-4.5187304890738815,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-13,27.6,25.4,26.2,31.9,29.0,30.5,30.3,22.7,40.3,96,86,93,991.8,5.93,1.49,31.341207075962537,-3.741207075962535,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-14,28.5,25.5,26.8,33.4,29.7,31.4,7.2,18.9,37.1,96,81,90,994.4,7.92,1.92,31.340894901144644,-2.840894901144644,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-15,30.5,25.2,27.9,36.0,30.2,32.7,1.0,15.8,32.4,93,70,82,994.5,11.3,2.91,31.346826222684705,-0.8468262226847045,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-16,30.9,25.8,28.3,35.3,30.5,32.9,0.6,14.7,32.0,90,66,80,995.2,15.33,3.74,31.36160249739854,-0.4616024973985411,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-17,31.8,25.6,28.7,36.7,30.4,33.3,0.4,13.5,29.2,90,61,77,997.7,15.62,3.86,31.384391259105097,0.4156087408949034,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-18,31.5,24.5,28.1,35.9,28.8,32.3,0.4,15.3,31.0,91,59,76,999.0,15.78,3.86,31.399687825182102,0.10031217481789767,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-19,31.7,24.5,28.0,35.4,28.7,32.3,0.2,14.5,29.5,90,58,77,999.5,15.84,3.86,31.416129032258063,0.28387096774193665,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-20,30.9,24.2,28.1,35.9,28.2,32.3,0.5,14.1,29.9,92,59,75,1000.9,14.28,3.57,31.444953173777314,-0.5449531737773157,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-21,31.1,24.8,27.7,34.5,28.7,31.5,0.0,16.2,32.4,89,58,75,1000.2,16.03,3.93,31.467741935483872,-0.36774193548387046,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-22,31.8,24.1,27.9,36.2,28.6,32.1,0.5,12.3,27.4,91,56,75,999.5,16.46,3.97,31.480853277835585,0.3191467221644153,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-23,32.0,25.4,28.6,37.1,30.1,33.4,0.0,10.2,23.0,87,57,74,999.7,19.5,4.55,31.516857440166493,0.4831425598335066,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-24,31.4,25.6,28.6,37.2,30.5,33.9,0.3,8.9,19.8,87,63,77,1000.2,19.77,4.38,31.547970863683663,-0.14797086368366408,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-25,32.6,26.3,28.6,37.7,30.8,34.2,1.0,11.3,24.8,90,62,80,999.9,16.74,3.79,31.575858480749222,1.0241415192507795,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-26,27.8,25.3,26.6,33.5,30.6,32.1,14.0,10.3,21.6,94,84,90,1000.0,4.22,1.15,31.61279916753382,-3.812799167533818,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-27,30.6,24.8,27.7,37.0,30.1,33.0,0.5,10.0,24.5,97,63,82,999.7,14.59,3.27,31.655046826222687,-1.0550468262226858,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-28,32.0,25.2,28.5,37.6,30.2,33.5,0.0,13.0,27.7,92,59,78,999.6,19.22,4.36,31.71103017689906,0.28896982310093833,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-29,32.3,25.6,28.9,37.4,30.3,33.7,0.0,13.8,28.8,90,56,75,998.9,19.52,4.63,31.76701352757544,0.5329864724245574,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-30,32.1,25.5,28.9,37.1,30.3,33.6,0.0,14.3,28.1,88,60,75,999.5,18.69,4.46,31.82216441207076,0.2778355879292427,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-08-31,32.9,25.2,29.1,38.3,30.1,34.3,0.0,10.5,23.4,89,54,74,1000.9,20.09,4.6,31.87117585848075,1.028824141519248,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-09-01,32.9,26.3,29.6,39.2,31.6,35.3,0.2,8.4,19.4,88,58,74,1001.1,19.16,4.32,31.908324661810614,0.9916753381893848,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-09-02,34.3,27.2,30.3,41.5,32.3,36.3,0.1,9.5,21.2,84,56,73,1000.7,21.87,5.04,31.94755463059313,2.3524453694068654,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-09-03,34.0,26.6,30.5,41.3,31.5,36.4,0.1,9.2,22.7,85,57,73,999.7,21.81,5.12,31.98480749219563,2.0151925078043718,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,2008-09-04,33.5,26.9,30.1,40.5,33.0,36.2,0.8,10.6,21.6,92,61,76,1000.2,20.36,4.75,32.03704474505723,1.46295525494277,0,0,0,,,0
